PROGRESS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_FTG,HUM_2_FW,HUM_2_FTG,HUM_1_POS,HUM_2_POS,ROB_1_VEL,ROB_1_CHG,PRSCS_LOWER_BOUND,PRSCS_UPPER_BOUND,FTG_HUM_1,FTG_HUM_2
0,5.82,3.94,0.54,0.31,545,77.0,78.0,d,e/u,d,e/u,"1808.47, 343.50","2436.27, 221.71",99.0,12.28424881,0.265975,0.365772,0,0.0114
0,5.15,4.13,0.79,0.11,331,51.0,52.0,d,e/u,d,e/u,"367.53, 177.39","2229.06, 294.91",54.0,12.26842183,0.695282,0.795047,1,0.023
2,7.23,4.3,0.66,0.24,335,61.0,46.0,d,e/u,d,e/u,"110.16, 339.59","2014.25, 180.30",98.0,12.03738652,0.704993,0.80481,1,0.0465
0,5.89,3.2,0.5,0.18,599,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.17753847,0.0,0.0981446,0,0.0
0,6.29,2.76,0.79,0.16,168,65.0,57.0,d,e/u,d,e/u,"324.16, 162.08","4338.47, 298.47",31.0,11.47591368,0.0,0.0981446,0,0.005
0,5.59,4.24,0.51,0.32,112,75.0,87.0,d,e/u,d,e/u,"339.56, 166.71","1597.98, 306.47",53.0,11.3332773,0.0,0.0981446,0,0.7062
0,6.34,3.28,0.75,0.26,170,83.0,94.0,d,e/u,d,e/u,"3035.95, 476.62","3222.69, 767.67",72.0,11.84423621,0.0,0.0981446,0,0.0
0,7.41,3.84,0.78,0.14,518,86.0,72.0,d,e/u,d,e/u,"3669.82, 251.12","3541.71, 676.44",42.0,11.68937762,0.0800269,0.179748,0,0.0244
0,6.39,3.21,0.61,0.27,363,90.0,78.0,d,e/u,d,e/u,"1975.07, 415.23","4004.57, 246.63",75.0,11.74625508,0.0,0.0981446,0,0.9613
0,5.05,3.72,0.58,0.31,323,83.0,85.0,d,e/u,d,e/u,"2233.51, 464.92","2434.94, 304.36",60.0,12.29929284,0.0,0.0981446,0,0.0852
3,7.47,2.19,0.57,0.25,131,63.0,59.0,d,e/u,d,e/u,"428.36, 173.65","2920.11, 196.01",36.0,11.4291731,0.0,0.0981446,0,0.0284
0,6.820342512,3.143227346,0.7445399132,0.2646642517,361,82.79224972,36.45728809,d,e/u,d,e/u,"4060.60, 216.13","2338.88, 323.46",72.93723236,11.585807,0.901085,0.999531,1,0.045
0,5.909336011,3.657648996,0.7212683416,0.163330368,370,81.54040543,83.2171876,d,e/u,d,e/u,"852.89, 736.36","4377.75, 457.08",79.64097876,11.83702476,0.000468738,0.0989152,0,0.0339
0,5.26,3.23,0.66,0.38,414,57.0,95.0,d,e/u,d,e/u,"3522.42, 761.63","2418.01, 668.18",50.0,12.32254217,0.901855,1.0,1,0.0576
3,5.77,3.9,0.74,0.33,353,35.0,85.0,d,e/u,d,e/u,"807.06, 186.55","2842.21, 194.08",38.0,11.46636967,0.901855,1.0,1,0.1114
0,7.441103421,2.176920615,0.5282554198,0.1882419054,362,65.33099619,82.14520056,d,e/u,d,e/u,"2250.17, 407.14","2381.88, 335.87",68.64537716,12.30375335,0.0,0.0981446,0,0.0
0,6.75,3.75,0.62,0.36,365,45.0,60.0,d,e/u,d,e/u,"1535.08, 500.33","2499.70, 526.28",83.0,12.24060789,0.901855,1.0,1,0.0523
0,6.34,3.61,0.73,0.27,126,95.0,38.0,d,e/u,d,e/u,"2184.49, 263.17","70.15, 332.47",30.0,11.39983978,0.0,0.0981446,0,0.0
1,5.94,4.09,0.55,0.34,1,95.0,73.0,d,e/u,d,e/u,"378.77, 163.12","1329.85, 255.25",44.0,11.26621843,0.0,0.0981446,0,0.2634
0,5.44,2.15,0.74,0.24,133,96.0,52.0,d,e/u,d,e/u,"394.74, 767.75","1983.40, 299.33",68.0,11.79395431,0.0,0.0981446,0,0.0
2,6.25,4.12,0.56,0.18,155,94.0,41.0,d,e/u,d,e/u,"363.25, 161.10","2837.83, 199.40",55.0,12.10804148,0.091354,0.191234,0,0.0222
0,6.252903171,2.449610385,0.6397975668,0.1692762312,356,91.33779917,31.76570817,d,e/u,d,e/u,"751.28, 209.26","618.66, 271.69",45.72354762,12.23051395,0.0,0.0981446,0,0.0366
0,6.21,3.36,0.62,0.2,334,51.0,64.0,d,e/u,d,e/u,"1451.39, 625.46","1632.24, 272.26",78.0,11.60867361,0.901855,1.0,1,0.0367
0,6.02,3.84,0.54,0.18,363,32.0,59.0,d,e/u,d,e/u,"349.05, 171.56","77.26, 630.90",56.0,11.51779531,0.12655,0.226358,0,0.0194
0,5.27,3.48,0.77,0.2,475,47.0,42.0,d,e/u,d,e/u,"2044.89, 611.18","4048.10, 687.35",45.0,11.29913046,0.0,0.0981446,0,0.0348
1,7.07,3.85,0.61,0.32,279,32.0,55.0,d,e/u,d,e/u,"188.14, 181.53","1003.85, 774.62",95.0,11.44581712,0.0712232,0.170976,0,0.7444
0,5.318901744,2.643982491,0.6058907811,0.3594927216,691,56.63762947,99.24970389,d,e/u,d,e/u,"1466.40, 709.97","2587.67, 305.43",43.64962802,11.74914463,0.0,0.0981446,0,0.1653
0,6.02,3.84,0.54,0.18,363,32.0,59.0,d,e/u,d,e/u,"348.33, 172.92","77.26, 630.90",56.0,11.51779995,0.162143,0.261884,0,0.0059
0,7.23,4.03,0.67,0.2,505,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.63553134,0.0,0.0981446,0,0.0
3,5.09,2.8,0.68,0.15,230,64.0,37.0,d,e/u,d,e/u,"422.56, 172.27","2921.78, 199.89",43.0,11.32692614,0.3635,0.463474,0,0.0065
0,5.91,3.66,0.72,0.16,123,81.0,83.0,d,e/u,d,e/u,"267.30, 157.62","4377.75, 457.08",79.0,11.76288775,0.0,0.0981446,0,0.0
0,6.7,3.12,0.73,0.3,403,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.28209271,0.0,0.0981446,0,0.0
4,6.63,2.32,0.64,0.35,402,56.0,73.0,d,e/u,d,e/u,"2905.42, 197.49","2796.19, 196.66",84.0,11.19686407,0.901855,1.0,1,0.2
0,7.05,2.13,0.64,0.29,466,98.0,67.0,d,e/u,d,e/u,"3922.46, 260.71","1380.68, 415.80",82.0,11.65040445,0.82627,0.925892,1,0.1421
1,6.42,3.7,0.53,0.38,195,83.0,32.0,d,e/u,d,e/u,"110.69, 488.87","519.32, 262.95",83.0,11.19888945,0.897759,0.996418,1,0.2715
5,5.18,3.3,0.77,0.21,1,64.0,79.0,d,e/u,d,e/u,"2956.94, 197.36","2886.28, 195.34",83.0,11.80248048,1.0,1.0,1,0.0
5,6.01,3.44,0.77,0.24,183,46.0,80.0,d,e/u,d,e/u,"2674.31, 178.26","2900.51, 194.35",40.0,11.68119515,1.0,1.0,1,0.0
0,5.54,3.88,0.66,0.11,315,72.0,54.0,d,e/u,d,e/u,"833.55, 205.47","2652.23, 681.42",92.0,11.4225277,0.000468738,0.0989152,0,0.7654
0,6.25,2.45,0.64,0.17,119,91.0,31.0,d,e/u,d,e/u,"310.72, 131.25","618.66, 271.69",45.0,12.15939537,0.0,0.0981446,0,0.0291
0,6.26,2.38,0.77,0.39,470,72.0,59.0,d,e/u,d,e/u,"1732.13, 371.80","322.29, 266.87",92.0,12.27882619,0.0,0.0981446,0,0.8275
2,6.8,2.67,0.67,0.24,363,54.0,89.0,d,e/u,d,e/u,"802.74, 186.42","1706.24, 205.83",80.0,11.42147295,0.564342,0.664224,1,0.0906
5,5.27,3.72,0.59,0.39,146,82.0,50.0,d,e/u,d,e/u,"2714.13, 193.59","2872.31, 200.81",86.0,11.96877681,1.0,1.0,1,0.0
4,6.96,2.91,0.59,0.16,1,80.0,78.0,d,e/u,d,e/u,"1114.93, 151.18","2876.81, 194.16",33.0,11.36610405,0.0,0.0981446,0,0.9348
0,5.05,3.72,0.58,0.31,107,83.0,85.0,d,e/u,d,e/u,"359.71, 164.64","2434.94, 304.36",60.0,12.23421214,0.0,0.0981446,0,0.0191
5,7.05,2.13,0.64,0.29,1,98.0,67.0,d,e/u,d,e/u,"2804.38, 195.12","2814.54, 198.06",82.0,11.51358669,1.0,1.0,1,0.0
0,5.32,2.64,0.61,0.36,690,56.0,99.0,d,e/u,d,e/u,"1466.40, 709.97","2587.67, 305.43",43.0,11.74909577,0.0,0.0981446,0,0.2511
5,7.04,3.54,0.54,0.23,151,42.0,83.0,d,e/u,d,e/u,"2916.74, 195.14","2915.39, 194.48",94.0,11.12910421,1.0,1.0,1,0.0
3,5.18,3.3,0.77,0.21,285,64.0,79.0,d,e/u,d,e/u,"489.61, 175.89","2886.28, 195.34",83.0,11.88476793,0.491056,0.591033,1,0.3482
0,6.12,4.05,0.67,0.23,466,47.0,47.0,d,e/u,d,e/u,"2679.60, 262.09","3458.65, 749.55",51.0,11.22602074,0.0169465,0.116203,0,0.0524
0,6.38,3.71,0.51,0.3,103,99.0,36.0,d,e/u,d,e/u,"264.10, 117.87","352.97, 220.62",72.0,11.94005349,0.0,0.0981446,0,0.0157
0,6.7,3.12,0.73,0.3,269,39.0,40.0,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.0,12.24113523,0.0,0.0981446,0,0.0
0,6.09,2.93,0.69,0.2,1,72.0,35.0,d,e/u,d,e/u,"300.46, 150.23","2405.18, 406.77",34.0,12.01123414,0.0,0.0981446,0,0.1091
0,6.25,2.45,0.64,0.17,1,91.0,31.0,d,e/u,d,e/u,"310.72, 131.25","618.66, 271.69",45.0,12.12545599,0.0,0.0981446,0,0.022
4,5.05,3.94,0.65,0.34,92,64.0,53.0,d,e/u,d,e/u,"2364.23, 185.38","2862.26, 197.30",91.0,11.49926802,0.901085,0.999531,1,0.0767
5,6.87,3.35,0.59,0.3,1,59.0,59.0,d,e/u,d,e/u,"2711.96, 188.14","2876.20, 198.24",76.0,12.15095425,1.0,1.0,1,0.0
0,7.07,3.85,0.61,0.32,139,32.0,55.0,d,e/u,d,e/u,"354.90, 177.76","1003.85, 774.62",95.0,11.40492475,0.0,0.0981446,0,0.7507
3,5.43,2.85,0.5,0.33,85,31.0,75.0,d,e/u,d,e/u,"339.72, 186.57","2877.66, 195.43",46.0,11.43021253,0.0,0.0981446,0,0.0235
0,5.83,4.26,0.51,0.33,636,61.0,49.0,d,e/u,d,e/u,"107.37, 392.88","2588.26, 228.29",36.0,11.60908687,0.901855,1.0,1,0.0202
0,6.42,2.15,0.71,0.12,433,51.0,83.0,d,e/u,d,e/u,"1976.28, 407.90","2528.11, 229.78",59.0,12.14154882,0.0,0.0981446,0,0.0
0,6.25,4.12,0.56,0.18,465,94.0,41.0,d,e/u,d,e/u,"1803.78, 378.72","2999.74, 645.48",55.0,12.20063445,0.389862,0.489839,0,0.0237
0,5.48,2.63,0.65,0.17,357,38.0,65.0,d,e/u,d,e/u,"1405.24, 166.13","1329.62, 782.03",37.0,11.26322504,0.0,0.0981446,0,0.918
0,7.12,3.59,0.53,0.11,431,38.0,79.0,d,e/u,d,e/u,"3754.34, 789.02","176.55, 363.53",76.0,11.15689104,0.0,0.0981446,0,0.7775
0,7.29,2.83,0.65,0.32,1,58.0,79.0,d,e/u,d,e/u,"335.55, 167.14","4434.23, 442.63",78.0,11.72309303,0.0,0.0981446,0,0.009
4,5.45,3.84,0.55,0.15,463,51.0,55.0,d,e/u,d,e/u,"1178.60, 170.76","2937.77, 196.40",38.0,11.18435369,0.901855,1.0,1,0.0831
5,5.03,2.14,0.74,0.25,428,43.0,56.0,d,e/u,d,e/u,"2787.17, 195.69","2861.44, 198.20",66.0,11.87174274,1.0,1.0,1,0.0
5,6.75,3.75,0.62,0.36,121,45.0,60.0,d,e/u,d,e/u,"2928.54, 196.32","2874.06, 201.93",83.0,12.16711466,1.0,1.0,1,0.0
0,6.75,3.75,0.62,0.36,365,45.0,60.0,d,e/u,d,e/u,"1535.08, 500.33","2499.70, 526.28",83.0,12.24060789,0.901855,1.0,1,0.0647
0,5.904024782,3.14790308,0.6546399453,0.2265863975,406,96.45239348,30.54255506,d,e/u,d,e/u,"4435.40, 584.89","110.12, 754.44",95.38520697,12.36326458,0.0,0.0981446,0,0.1003
4,5.64,4.07,0.54,0.17,85,34.0,57.0,d,e/u,d,e/u,"500.00, 200.00","2870.51, 201.68",83.0,12.34537326,0.0,0.0981446,0,0.9339
5,5.17,4.01,0.52,0.36,162,34.0,21.0,d,e/u,d,e/u,"2957.69, 197.54","2909.61, 200.41",40.0,12.02626005,1.0,1.0,1,0.0
0,5.91,4.21,0.71,0.13,220,38.0,97.0,d,e/u,d,e/u,"2701.90, 163.62","1449.88, 242.42",60.0,11.11011799,0.0,0.0981446,0,0.5672
5,7.04,3.54,0.54,0.23,1,42.0,83.0,d,e/u,d,e/u,"2916.74, 195.14","2915.39, 194.48",94.0,11.08599529,1.0,1.0,1,0.0
0,7.47,2.19,0.57,0.25,395,63.0,59.0,d,e/u,d,e/u,"3537.60, 727.65","3282.57, 257.79",36.0,11.5080543,0.111822,0.211461,0,0.0482
1,5.94,4.09,0.55,0.34,206,95.0,73.0,d,e/u,d,e/u,"378.77, 163.12","1329.85, 255.25",44.0,11.32375454,0.0257282,0.125623,0,0.4366
1,6.04,3.97,0.69,0.29,276,39.0,66.0,d,e/u,d,e/u,"827.68, 186.19","1954.39, 204.20",61.0,11.95361963,0.587016,0.686912,1,0.0135
0,6.936613633,2.458728956,0.6410727249,0.2013826597,629,45.97407557,83.79477872,d,e/u,d,e/u,"2775.41, 236.20","2190.72, 647.18",76.95303522,11.23039996,0.0,0.0981446,0,0.0
0,6.09,2.93,0.69,0.2,1,72.0,35.0,d,e/u,d,e/u,"364.86, 182.43","2405.18, 406.77",34.0,12.01125044,0.0,0.0981446,0,0.0
5,5.18,3.3,0.77,0.21,1,64.0,79.0,d,e/u,d,e/u,"2462.68, 187.56","2886.28, 195.34",83.0,11.80246054,1.0,1.0,1,0.0
5,6.01,3.44,0.77,0.24,1,46.0,80.0,d,e/u,d,e/u,"2692.30, 177.57","2868.00, 193.51",40.0,11.62967107,1.0,1.0,1,0.0
1,6.38,3.71,0.51,0.3,206,59.0,21.0,d,e/u,d,e/u,"606.85, 192.98","766.89, 212.47",72.0,11.97090904,0.0,0.0981446,0,0.0144
0,7.16504967,3.623278396,0.7093333926,0.1604059625,333,69.43379188,60.29201027,d,e/u,d,e/u,"2299.52, 471.19","1596.10, 315.44",33.54747828,12.22579698,0.0,0.0981446,0,0.1051
0,5.09,3.09,0.73,0.33,1,99.0,48.0,d,e/u,d,e/u,"397.69, 160.02","4010.89, 767.06",42.0,11.15984039,0.0,0.0981446,0,0.0
0,7.38,2.75,0.59,0.3,375,65.0,74.0,d,e/u,d,e/u,"3681.29, 733.16","755.82, 276.56",41.0,11.31854472,0.247697,0.347638,0,0.0405
1,6.12,4.05,0.67,0.23,311,47.0,47.0,d,e/u,d,e/u,"785.76, 188.18","2076.39, 195.50",51.0,11.17900699,0.123934,0.223566,0,0.4064
0,5.943471505,4.093672556,0.5509605533,0.3385083947,617,95.18748724,73.18213043,d,e/u,d,e/u,"1225.98, 208.77","1403.17, 341.99",44.61729112,11.44536108,0.459921,0.559832,1,0.0728
5,6.0,2.49,0.69,0.29,196,39.0,36.0,d,e/u,d,e/u,"2933.40, 196.73","2937.64, 203.55",66.0,11.09389068,1.0,1.0,1,0.0
0,5.64,4.07,0.54,0.17,257,34.0,57.0,d,e/u,d,e/u,"387.72, 259.61","2926.68, 408.94",83.0,12.39720755,0.0,0.0981446,0,0.6346
3,5.71,4.34,0.66,0.26,98,48.0,67.0,d,e/u,d,e/u,"481.36, 181.43","2932.82, 195.54",42.0,12.31121293,0.0,0.0981446,0,0.0254
0,6.700004551,3.124997996,0.7339788995,0.2976550407,404,39.78713543,40.33757967,d,e/u,d,e/u,"2016.60, 417.93","1559.79, 221.11",80.69614811,12.28212019,0.0,0.0981446,0,0.0
2,6.96,2.91,0.59,0.16,191,80.0,78.0,d,e/u,d,e/u,"267.51, 129.78","1400.00, 200.00",33.0,11.41982842,0.0,0.0981446,0,0.0403
5,6.87,3.35,0.59,0.3,1,59.0,59.0,d,e/u,d,e/u,"2770.91, 190.56","2876.20, 198.24",76.0,12.15097308,1.0,1.0,1,0.0
0,6.84,4.09,0.55,0.4,499,82.0,90.0,d,e/u,d,e/u,"2395.67, 515.35","2973.66, 264.56",92.0,11.67045035,0.447566,0.547495,0,0.0372
0,5.86,3.32,0.61,0.16,290,54.0,38.0,d,e/u,d,e/u,"1671.40, 165.13","4445.72, 743.68",72.0,12.06146909,0.0,0.0981446,0,0.6704
0,6.23,3.65,0.64,0.17,329,38.0,98.0,d,e/u,d,e/u,"1427.61, 714.67","1495.42, 387.52",33.0,12.138974,0.0,0.0981446,0,0.0911
0,6.120005538,4.047460215,0.6726328575,0.2318341259,467,47.61777405,47.50763006,d,e/u,d,e/u,"2679.60, 262.09","3458.65, 749.55",51.50176905,11.22605433,0.0551815,0.154589,0,0.106
5,6.21,3.36,0.62,0.2,1,51.0,64.0,d,e/u,d,e/u,"2763.00, 194.76","2857.59, 200.51",78.0,11.50953078,1.0,1.0,1,0.0
0,5.65,3.24,0.71,0.27,298,86.0,80.0,d,e/u,d,e/u,"2244.03, 465.03","4200.11, 792.34",85.0,11.69090956,0.000468738,0.0989152,0,0.2498
0,7.47,2.19,0.57,0.25,395,63.0,59.0,d,e/u,d,e/u,"3537.60, 727.65","3282.57, 257.79",36.0,11.5080543,0.176811,0.276565,0,0.0524
0,6.94,2.46,0.64,0.2,628,45.0,83.0,d,e/u,d,e/u,"2775.41, 236.20","2190.72, 647.18",76.0,11.23035416,0.0,0.0981446,0,0.0
4,7.04,3.54,0.54,0.23,301,42.0,83.0,d,e/u,d,e/u,"500.00, 200.00","2882.39, 194.49",94.0,11.17290956,0.901855,1.0,1,0.4085
0,7.27,3.92,0.51,0.36,502,75.0,93.0,d,e/u,d,e/u,"3400.55, 234.86","1633.80, 357.55",52.0,12.35844417,0.901855,1.0,1,0.3569
0,7.42,2.81,0.72,0.16,1,78.0,76.0,d,e/u,d,e/u,"314.92, 157.46","2292.61, 482.03",42.0,11.24992863,0.0,0.0981446,0,0.2878
3,6.12,4.05,0.67,0.23,1,47.0,28.0,d,e/u,d,e/u,"785.76, 188.18","2890.40, 199.96",51.0,11.10349187,0.0,0.0981446,0,0.0044
3,6.75,3.75,0.62,0.36,243,45.0,60.0,d,e/u,d,e/u,"426.18, 181.46","2874.06, 201.93",83.0,12.20329069,0.901855,1.0,1,0.0154
0,7.23,4.03,0.67,0.2,169,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.53522143,0.0,0.0981446,0,0.0
0,5.09,2.8,0.68,0.15,230,64.0,37.0,d,e/u,d,e/u,"285.86, 142.93","3028.90, 755.84",43.0,11.32693533,0.0,0.0981446,0,0.0121
0,6.13,4.36,0.74,0.24,498,36.0,56.0,d,e/u,d,e/u,"4261.88, 758.20","3785.30, 270.22",89.0,11.16926877,0.0,0.0981446,0,0.6171
0,6.669095695,2.900994004,0.7298377939,0.1388972273,607,54.70464132,43.33603363,d,e/u,d,e/u,"179.28, 621.78","2626.14, 228.42",39.35002897,11.16023526,0.0,0.0981446,0,0.0
0,7.23,4.03,0.67,0.2,505,49.0,30.0,d,e/u,d,e/u,"3009.75, 615.60","947.86, 795.78",85.0,11.63553134,0.0,0.0981446,0,0.0
3,5.43,3.21,0.56,0.27,401,97.0,65.0,d,e/u,d,e/u,"393.08, 160.03","2878.52, 194.36",47.0,12.11337733,0.149088,0.248781,0,0.3285
4,5.27,3.72,0.59,0.39,293,82.0,50.0,d,e/u,d,e/u,"1206.57, 170.56","2872.19, 201.04",86.0,12.01203157,0.901855,1.0,1,0.1285
0,5.89,3.2,0.5,0.18,399,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.11726186,0.0,0.0981446,0,0.0
0,6.04,3.97,0.69,0.29,276,39.0,66.0,d,e/u,d,e/u,"1149.51, 176.37","3147.96, 466.79",61.0,11.95360579,0.0968312,0.196807,0,0.0119
0,7.29,3.03,0.75,0.36,325,64.0,74.0,d,e/u,d,e/u,"210.64, 762.82","1730.07, 368.56",52.0,12.21714691,0.0,0.0981446,0,0.0
0,5.09,2.8,0.68,0.15,692,64.0,37.0,d,e/u,d,e/u,"3018.71, 490.02","3028.90, 755.84",43.0,11.46313892,0.197582,0.297564,0,0.0267
0,5.477350438,4.39025495,0.6115713486,0.2595949594,510,89.38602648,54.40205586,d,e/u,d,e/u,"1880.70, 368.90","2208.45, 330.22",71.45560139,11.45496294,0.0,0.0981446,0,0.0562
0,6.02,3.84,0.54,0.18,181,32.0,59.0,d,e/u,d,e/u,"347.83, 173.90","77.26, 630.90",56.0,11.46465402,0.0,0.0981446,0,0.0124
5,5.17,4.01,0.52,0.36,1,34.0,21.0,d,e/u,d,e/u,"2957.69, 197.54","2895.71, 200.36",40.0,11.98035004,1.0,1.0,1,0.0
3,5.77,3.9,0.74,0.33,353,35.0,51.0,d,e/u,d,e/u,"716.10, 190.96","2910.19, 194.33",38.0,11.46637082,0.901855,1.0,1,0.0652
0,7.436063689,2.483989062,0.7057949911,0.1341476736,251,51.04320362,98.38220284,d,e/u,d,e/u,"3052.09, 573.87","3108.03, 421.63",58.17177583,11.83098282,0.0,0.0981446,0,0.9688
0,5.91,4.21,0.71,0.13,660,38.0,97.0,d,e/u,d,e/u,"4329.73, 386.37","1449.88, 242.42",60.0,11.19472359,0.0,0.0981446,0,0.7308
1,5.41,3.39,0.67,0.11,183,32.0,30.0,d,e/u,d,e/u,"817.12, 209.57","2641.97, 178.40",60.0,11.24178579,0.0,0.0981446,0,0.4404
3,5.94,4.09,0.55,0.34,411,95.0,73.0,d,e/u,d,e/u,"416.85, 169.32","2906.42, 194.69",44.0,11.3832099,0.510161,0.610138,1,0.125
0,5.89,3.2,0.5,0.18,599,65.0,68.0,d,e/u,d,e/u,"3059.04, 338.15","2547.95, 572.69",70.0,11.17753847,0.0,0.0981446,0,0.0
0,5.71,4.34,0.66,0.26,196,48.0,67.0,d,e/u,d,e/u,"813.97, 185.77","3635.85, 690.65",42.0,12.34028161,0.0,0.0981446,0,0.0348
2,5.05,3.94,0.65,0.34,183,64.0,53.0,d,e/u,d,e/u,"447.18, 199.28","2067.41, 181.69",91.0,11.52655709,0.901855,1.0,1,0.0118
0,7.28,2.42,0.76,0.36,350,79.0,46.0,d,e/u,d,e/u,"2970.74, 312.58","403.78, 753.84",46.0,11.10487694,0.0,0.0981446,0,0.0
4,5.45,3.84,0.55,0.15,463,51.0,55.0,d,e/u,d,e/u,"604.20, 168.72","2937.77, 196.40",38.0,11.18434825,0.901855,1.0,1,0.1027
4,5.27,3.72,0.59,0.39,293,82.0,50.0,d,e/u,d,e/u,"1107.67, 175.16","2852.19, 201.21",86.0,12.01203747,0.901855,1.0,1,0.1263
4,7.04,3.54,0.54,0.23,301,42.0,83.0,d,e/u,d,e/u,"811.39, 239.46","2832.20, 200.38",94.0,11.17289756,0.901855,1.0,1,0.564
0,6.36,3.68,0.5,0.15,273,42.0,98.0,d,e/u,d,e/u,"4377.50, 337.95","2412.61, 597.02",70.0,11.80190255,0.0,0.0981446,0,0.8596
3,6.12,4.05,0.67,0.23,1,47.0,47.0,d,e/u,d,e/u,"693.80, 191.03","2901.64, 199.60",51.0,11.08921244,0.0,0.0981446,0,0.026
0,7.01,4.45,0.66,0.36,165,76.0,75.0,d,e/u,d,e/u,"801.43, 728.17","364.20, 741.87",35.0,11.66748126,0.0,0.0981446,0,0.0
0,6.12,4.05,0.67,0.23,466,47.0,47.0,d,e/u,d,e/u,"2679.60, 262.09","3458.65, 749.55",51.0,11.22602074,0.0337242,0.133311,0,0.0967
1,5.9,3.15,0.65,0.23,270,96.0,18.0,d,e/u,d,e/u,"519.91, 196.00","1142.11, 759.64",95.0,12.32228789,0.0,0.0981446,0,0.8345
0,5.09,2.8,0.68,0.15,692,64.0,37.0,d,e/u,d,e/u,"3018.71, 490.02","3028.90, 755.84",43.0,11.46313892,0.181252,0.28116,0,0.0258
0,5.65,3.24,0.71,0.27,199,86.0,80.0,d,e/u,d,e/u,"327.00, 161.77","4200.11, 792.34",85.0,11.66090222,0.0450759,0.144939,0,0.0816
0,6.0,2.49,0.69,0.29,588,39.0,36.0,d,e/u,d,e/u,"3689.38, 746.45","1523.76, 782.97",66.0,11.21015176,0.901855,1.0,1,0.1876
3,5.43,3.21,0.56,0.27,201,97.0,65.0,d,e/u,d,e/u,"283.37, 226.93","2878.52, 194.36",47.0,12.05501105,0.0994751,0.199453,0,0.2864
0,6.04,3.97,0.69,0.29,414,39.0,66.0,d,e/u,d,e/u,"3123.19, 226.18","3147.96, 466.79",61.0,11.99578242,0.515237,0.615088,1,0.0301
2,7.3,4.14,0.74,0.19,193,87.0,82.0,d,e/u,d,e/u,"289.42, 161.29","2864.51, 194.29",50.0,11.44156637,0.256978,0.356878,0,0.0098
0,6.67,2.59,0.76,0.18,144,58.0,76.0,d,e/u,d,e/u,"1913.61, 326.97","825.52, 691.49",69.0,11.35857097,0.0,0.0981446,0,0.0
0,6.66,3.14,0.69,0.31,404,36.0,93.0,d,e/u,d,e/u,"3694.11, 789.08","1500.49, 362.55",49.0,11.30104751,0.0994751,0.199453,0,0.0354
0,5.04981153,2.231425853,0.6109599698,0.1269397776,266,33.05541893,78.53533449,d,e/u,d,e/u,"58.26, 254.49","1961.04, 223.67",72.04101637,11.5494686,0.339927,0.43987,0,0.2079
0,6.75,3.75,0.62,0.36,365,45.0,60.0,d,e/u,d,e/u,"1535.08, 500.33","2499.70, 526.28",83.0,12.24060789,0.901855,1.0,1,0.063
2,6.0,2.49,0.69,0.29,392,39.0,36.0,d,e/u,d,e/u,"715.28, 189.11","2188.85, 246.16",66.0,11.15107617,0.901855,1.0,1,0.6794
0,5.27,3.48,0.77,0.2,159,47.0,42.0,d,e/u,d,e/u,"329.45, 163.80","4048.10, 687.35",45.0,11.20476706,0.0,0.0981446,0,0.0032
4,7.04,3.54,0.54,0.23,301,42.0,83.0,d,e/u,d,e/u,"500.00, 200.00","2915.39, 194.48",94.0,11.17291899,0.901855,1.0,1,0.3781
0,6.81,2.96,0.6,0.22,395,35.0,73.0,d,e/u,d,e/u,"2823.94, 340.35","190.55, 268.99",36.0,11.98790654,0.0,0.0981446,0,0.0
3,5.94,4.09,0.55,0.34,411,95.0,73.0,d,e/u,d,e/u,"381.64, 155.02","2906.42, 194.69",44.0,11.38323759,0.512699,0.612614,1,0.0805
0,5.41,3.39,0.67,0.11,274,32.0,30.0,d,e/u,d,e/u,"1549.93, 226.38","3014.82, 769.25",60.0,11.26935267,0.0,0.0981446,0,0.2436
0,5.32,2.64,0.61,0.36,460,56.0,99.0,d,e/u,d,e/u,"324.43, 173.64","2587.67, 305.43",43.0,11.67981142,0.858885,0.958622,1,0.0311
0,5.09,3.09,0.73,0.33,211,99.0,48.0,d,e/u,d,e/u,"3092.65, 564.46","4010.89, 767.06",42.0,11.22180194,0.0,0.0981446,0,0.4355
1,5.59,2.6,0.56,0.26,125,59.0,92.0,d,e/u,d,e/u,"378.98, 174.24","2432.66, 613.06",85.0,12.30137526,0.0,0.0981446,0,0.6102
2,6.0,2.49,0.69,0.29,392,39.0,36.0,d,e/u,d,e/u,"692.64, 190.08","2221.80, 244.28",66.0,11.1510929,0.901855,1.0,1,0.7014
0,6.09,2.93,0.69,0.2,661,72.0,35.0,d,e/u,d,e/u,"3648.55, 292.68","2405.18, 406.77",34.0,12.2023861,0.0586202,0.158269,0,0.2791
