Configuration_ID,Has_Match,mc_config,opt_config
10,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.053636617, 'ORCH_1_Drestart': 2.123266627, 'ORCH_1_Fstop': 0.7448616758, 'ORCH_1_Frestart': 0.328997449, 'PSCS__TAU': 559.0, 'HUM_1_VEL': 75.80858291, 'HUM_2_VEL': 35.35162647, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3138.2, 'HUM_1_POS_Y': 228.91, 'HUM_2_POS_X': 1217.09, 'HUM_2_POS_Y': 746.95, 'ROB_1_VEL': 32.39636419, 'ROB_1_CHG': 12.25223439, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.002015335431762, 'ORCH_1_Drestart': 3.5305380634610297, 'ORCH_1_Fstop': 0.5200650630152394, 'ORCH_1_Frestart': 0.2286179474983909, 'PSCS__TAU': 558.0, 'HUM_1_VEL': 39.82708570166636, 'HUM_2_VEL': 95.50532870421266, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3138.2, 'HUM_1_POS_Y': 228.91, 'HUM_2_POS_X': 1217.09, 'HUM_2_POS_Y': 746.95, 'ROB_1_VEL': 77.75898661696152, 'ROB_1_CHG': 12.25219469, 'SCS': 0.6276068144999997, 'FTG': 0.0142675833333333}"
11,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.15, 'ORCH_1_Drestart': 4.13, 'ORCH_1_Fstop': 0.79, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 497.0, 'HUM_1_VEL': 51.0, 'HUM_2_VEL': 52.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4368.95, 'HUM_1_POS_Y': 701.34, 'HUM_2_POS_X': 2229.06, 'HUM_2_POS_Y': 294.91, 'ROB_1_VEL': 54.0, 'ROB_1_CHG': 12.31845513, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 7.21203428512588, 'ORCH_1_Drestart': 4.451118685164883, 'ORCH_1_Fstop': 0.6775790837769091, 'ORCH_1_Frestart': 0.3445854237608178, 'PSCS__TAU': 498.0, 'HUM_1_VEL': 30.307603906649494, 'HUM_2_VEL': 32.194602548988016, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4368.95, 'HUM_1_POS_Y': 701.34, 'HUM_2_POS_X': 2229.06, 'HUM_2_POS_Y': 294.91, 'ROB_1_VEL': 82.3931424364368, 'ROB_1_CHG': 12.31849178, 'SCS': 0.5145243323349996, 'FTG': 0.0311353238095238}"
12,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.124630416, 'ORCH_1_Drestart': 3.590414331, 'ORCH_1_Fstop': 0.5298584072, 'ORCH_1_Frestart': 0.1106305172, 'PSCS__TAU': 432.0, 'HUM_1_VEL': 38.4260476, 'HUM_2_VEL': 79.24174091, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3754.34, 'HUM_1_POS_Y': 789.02, 'HUM_2_POS_X': 176.55, 'HUM_2_POS_Y': 363.53, 'ROB_1_VEL': 76.30666854, 'ROB_1_CHG': 11.15692158, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.031031969282339, 'ORCH_1_Drestart': 2.124815005161131, 'ORCH_1_Fstop': 0.7953462095658872, 'ORCH_1_Frestart': 0.2625438045643312, 'PSCS__TAU': 431.0, 'HUM_1_VEL': 99.08889892723894, 'HUM_2_VEL': 46.854104745190654, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3754.34, 'HUM_1_POS_Y': 789.02, 'HUM_2_POS_X': 176.55, 'HUM_2_POS_Y': 363.53, 'ROB_1_VEL': 75.97512373578957, 'ROB_1_CHG': 11.15689104, 'SCS': 0.4599378678714281, 'FTG': 0.3087770499999998}"
13,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.07, 'ORCH_1_Drestart': 3.85, 'ORCH_1_Fstop': 0.61, 'ORCH_1_Frestart': 0.32, 'PSCS__TAU': 419.0, 'HUM_1_VEL': 32.0, 'HUM_2_VEL': 55.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 897.86, 'HUM_1_POS_Y': 674.11, 'HUM_2_POS_X': 1003.85, 'HUM_2_POS_Y': 774.62, 'ROB_1_VEL': 95.0, 'ROB_1_CHG': 11.48857856, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.059342559875047, 'ORCH_1_Drestart': 2.0836862159954106, 'ORCH_1_Fstop': 0.5491236605583276, 'ORCH_1_Frestart': 0.3899570726540211, 'PSCS__TAU': 419.0, 'HUM_1_VEL': 58.36581265296044, 'HUM_2_VEL': 38.094642513987154, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 897.86, 'HUM_1_POS_Y': 674.11, 'HUM_2_POS_X': 1003.85, 'HUM_2_POS_Y': 774.62, 'ROB_1_VEL': 38.19039534121431, 'ROB_1_CHG': 11.48857856, 'SCS': 0.4857125750199995, 'FTG': 0.4019074238095237}"
14,True,"{'PRGS': 5.0, 'ORCH_1_Dstop': 6.01, 'ORCH_1_Drestart': 3.44, 'ORCH_1_Fstop': 0.77, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 46.0, 'HUM_2_VEL': 80.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2674.31, 'HUM_1_POS_Y': 178.26, 'HUM_2_POS_X': 2900.51, 'HUM_2_POS_Y': 194.35, 'ROB_1_VEL': 40.0, 'ROB_1_CHG': 11.62971352, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 4.0, 'ORCH_1_Dstop': 5.084090562290002, 'ORCH_1_Drestart': 3.989562556698949, 'ORCH_1_Fstop': 0.5548017771254843, 'ORCH_1_Frestart': 0.3952068082481115, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 58.70874001567893, 'HUM_2_VEL': 93.37850312444148, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2628.06, 'HUM_1_POS_Y': 190.91, 'HUM_2_POS_X': 2882.69, 'HUM_2_POS_Y': 209.97, 'ROB_1_VEL': 42.89465460883655, 'ROB_1_CHG': 11.09797801, 'SCS': 0.5517344957999996, 'FTG': 0.04767735}"
15,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.375736634, 'ORCH_1_Drestart': 2.749466285, 'ORCH_1_Fstop': 0.5942004225, 'ORCH_1_Frestart': 0.2960589623, 'PSCS__TAU': 376.0, 'HUM_1_VEL': 65.28569832, 'HUM_2_VEL': 74.69552308, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3681.29, 'HUM_1_POS_Y': 733.16, 'HUM_2_POS_X': 755.82, 'HUM_2_POS_Y': 276.56, 'ROB_1_VEL': 41.09619513, 'ROB_1_CHG': 11.31857221, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.088719228009474, 'ORCH_1_Drestart': 4.001383384791305, 'ORCH_1_Fstop': 0.5326464366308874, 'ORCH_1_Frestart': 0.3898200312824187, 'PSCS__TAU': 376.0, 'HUM_1_VEL': 54.15766105351367, 'HUM_2_VEL': 84.9153087062034, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 3681.29, 'HUM_1_POS_Y': 733.16, 'HUM_2_POS_X': 755.82, 'HUM_2_POS_Y': 276.56, 'ROB_1_VEL': 82.26030617821989, 'ROB_1_CHG': 11.31857221, 'SCS': 0.5383054718999994, 'FTG': 0.0232875857142857}"
16,True,"{'PRGS': 2.0, 'ORCH_1_Dstop': 5.64, 'ORCH_1_Drestart': 4.07, 'ORCH_1_Fstop': 0.54, 'ORCH_1_Frestart': 0.17, 'PSCS__TAU': 171.0, 'HUM_1_VEL': 34.0, 'HUM_2_VEL': 57.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 387.72, 'HUM_1_POS_Y': 259.61, 'HUM_2_POS_X': 2095.46, 'HUM_2_POS_Y': 212.76, 'ROB_1_VEL': 83.0, 'ROB_1_CHG': 12.37086394, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 2.0, 'ORCH_1_Dstop': 7.289613077735817, 'ORCH_1_Drestart': 2.8247664550780565, 'ORCH_1_Fstop': 0.6498832530203454, 'ORCH_1_Frestart': 0.3972276167757739, 'PSCS__TAU': 171.0, 'HUM_1_VEL': 73.38031763173036, 'HUM_2_VEL': 88.35350706703596, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 387.72, 'HUM_1_POS_Y': 259.61, 'HUM_2_POS_X': 2095.46, 'HUM_2_POS_Y': 212.76, 'ROB_1_VEL': 77.72751696613359, 'ROB_1_CHG': 12.37086394, 'SCS': 0.5155029736899995, 'FTG': 0.0238975}"
17,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.966250071, 'ORCH_1_Drestart': 3.44278557, 'ORCH_1_Fstop': 0.7604346004, 'ORCH_1_Frestart': 0.1422321318, 'PSCS__TAU': 694.0, 'HUM_1_VEL': 74.34808175, 'HUM_2_VEL': 63.71325921, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2435.56, 'HUM_1_POS_Y': 591.61, 'HUM_2_POS_X': 1462.01, 'HUM_2_POS_Y': 536.68, 'ROB_1_VEL': 79.18843632, 'ROB_1_CHG': 12.00952667, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.964458138136807, 'ORCH_1_Drestart': 3.4573676326413465, 'ORCH_1_Fstop': 0.7597001556142563, 'ORCH_1_Frestart': 0.190762536451535, 'PSCS__TAU': 693.0, 'HUM_1_VEL': 78.22696065462503, 'HUM_2_VEL': 66.13117578351202, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2435.56, 'HUM_1_POS_Y': 591.61, 'HUM_2_POS_X': 1462.01, 'HUM_2_POS_Y': 536.68, 'ROB_1_VEL': 78.59761709024613, 'ROB_1_CHG': 12.00947781, 'SCS': 0.78046639288, 'FTG': 0.0564319833333333}"
18,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.08532006, 'ORCH_1_Drestart': 2.931816945, 'ORCH_1_Fstop': 0.6881047906, 'ORCH_1_Frestart': 0.1958712697, 'PSCS__TAU': 662.0, 'HUM_1_VEL': 72.34518424, 'HUM_2_VEL': 35.69012464, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3648.55, 'HUM_1_POS_Y': 292.68, 'HUM_2_POS_X': 2405.18, 'HUM_2_POS_Y': 406.77, 'ROB_1_VEL': 34.04278774, 'ROB_1_CHG': 12.20243495, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.21054952717054, 'ORCH_1_Drestart': 3.5254274781623285, 'ORCH_1_Fstop': 0.6318016948998527, 'ORCH_1_Frestart': 0.3406640558668225, 'PSCS__TAU': 662.0, 'HUM_1_VEL': 76.02252959713289, 'HUM_2_VEL': 38.102818208634666, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3648.55, 'HUM_1_POS_Y': 292.68, 'HUM_2_POS_X': 2405.18, 'HUM_2_POS_Y': 406.77, 'ROB_1_VEL': 76.81064905081028, 'ROB_1_CHG': 12.20243495, 'SCS': 0.6333283623769836, 'FTG': 0.1719537444444444}"
19,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 6.344594383, 'ORCH_1_Drestart': 3.606513155, 'ORCH_1_Fstop': 0.7273685482, 'ORCH_1_Frestart': 0.2711960155, 'PSCS__TAU': 381.0, 'HUM_1_VEL': 95.11392747, 'HUM_2_VEL': 38.59925385, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2184.49, 'HUM_1_POS_Y': 263.17, 'HUM_2_POS_X': 70.15, 'HUM_2_POS_Y': 332.47, 'ROB_1_VEL': 30.65488963, 'ROB_1_CHG': 11.4763476, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 7.443952009882838, 'ORCH_1_Drestart': 2.838071724266829, 'ORCH_1_Fstop': 0.6304860405100956, 'ORCH_1_Frestart': 0.2885818944024565, 'PSCS__TAU': 380.0, 'HUM_1_VEL': 48.45674275163283, 'HUM_2_VEL': 62.62409038682692, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 2184.49, 'HUM_1_POS_Y': 263.17, 'HUM_2_POS_X': 70.15, 'HUM_2_POS_Y': 332.47, 'ROB_1_VEL': 78.93625113765083, 'ROB_1_CHG': 11.47632012, 'SCS': 0.4746555541199996, 'FTG': 0.0405897023809523}"
20,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.44, 'ORCH_1_Drestart': 2.15, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.24, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 96.0, 'HUM_2_VEL': 52.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 394.74, 'HUM_1_POS_Y': 767.75, 'HUM_2_POS_X': 1983.4, 'HUM_2_POS_Y': 299.33, 'ROB_1_VEL': 68.0, 'ROB_1_CHG': 11.75540571, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.270053806558843, 'ORCH_1_Drestart': 2.0717858035858403, 'ORCH_1_Fstop': 0.7444413223802683, 'ORCH_1_Frestart': 0.3837371751204209, 'PSCS__TAU': 1.0, 'HUM_1_VEL': 61.055653596324674, 'HUM_2_VEL': 53.0750919404334, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 394.74, 'HUM_1_POS_Y': 767.75, 'HUM_2_POS_X': 1983.4, 'HUM_2_POS_Y': 299.33, 'ROB_1_VEL': 38.4328488212427, 'ROB_1_CHG': 11.75540571, 'SCS': 0.4720507799999994, 'FTG': 0.007988}"
21,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.904024782, 'ORCH_1_Drestart': 3.14790308, 'ORCH_1_Fstop': 0.6546399453, 'ORCH_1_Frestart': 0.2265863975, 'PSCS__TAU': 406.0, 'HUM_1_VEL': 96.45239348, 'HUM_2_VEL': 30.54255506, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 95.38520697, 'ROB_1_CHG': 12.36326458, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.537990147227469, 'ORCH_1_Drestart': 2.043107102807159, 'ORCH_1_Fstop': 0.6345684690417803, 'ORCH_1_Frestart': 0.2906880321018817, 'PSCS__TAU': 405.0, 'HUM_1_VEL': 99.21709917236544, 'HUM_2_VEL': 61.39420104152998, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 4435.4, 'HUM_1_POS_Y': 584.89, 'HUM_2_POS_X': 110.12, 'HUM_2_POS_Y': 754.44, 'ROB_1_VEL': 81.67202734521989, 'ROB_1_CHG': 12.36323709, 'SCS': 0.3731942200699997, 'FTG': 0.0795269916666666}"
22,True,"{'PRGS': 4.0, 'ORCH_1_Dstop': 6.82, 'ORCH_1_Drestart': 3.14, 'ORCH_1_Fstop': 0.74, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 120.0, 'HUM_1_VEL': 82.0, 'HUM_2_VEL': 21.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1100.11, 'HUM_1_POS_Y': 174.04, 'HUM_2_POS_X': 2892.44, 'HUM_2_POS_Y': 200.54, 'ROB_1_VEL': 72.0, 'ROB_1_CHG': 11.51347202, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 4.0, 'ORCH_1_Dstop': 5.172133621859056, 'ORCH_1_Drestart': 2.8281907524869867, 'ORCH_1_Fstop': 0.7070880979604958, 'ORCH_1_Frestart': 0.3634766157849011, 'PSCS__TAU': 120.0, 'HUM_1_VEL': 81.17808724162666, 'HUM_2_VEL': 41.78002476383162, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 1100.11, 'HUM_1_POS_Y': 174.04, 'HUM_2_POS_X': 2892.44, 'HUM_2_POS_Y': 200.54, 'ROB_1_VEL': 73.6416559472841, 'ROB_1_CHG': 11.51347202, 'SCS': 0.8162808265000007, 'FTG': 0.0119705}"
23,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.54, 'ORCH_1_Drestart': 3.88, 'ORCH_1_Fstop': 0.66, 'ORCH_1_Frestart': 0.11, 'PSCS__TAU': 315.0, 'HUM_1_VEL': 72.0, 'HUM_2_VEL': 54.0, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 833.55, 'HUM_1_POS_Y': 205.47, 'HUM_2_POS_X': 2652.23, 'HUM_2_POS_Y': 681.42, 'ROB_1_VEL': 92.0, 'ROB_1_CHG': 11.4225277, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.002477780065027, 'ORCH_1_Drestart': 2.1946919815923773, 'ORCH_1_Fstop': 0.5858927588472462, 'ORCH_1_Frestart': 0.398429228045661, 'PSCS__TAU': 316.0, 'HUM_1_VEL': 50.192840939526114, 'HUM_2_VEL': 30.41562797022777, 'HUM_1_FW': 1.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 2.0, 'HUM_2_FW': 1.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 0.0, 'HUM_1_POS_X': 833.55, 'HUM_1_POS_Y': 205.47, 'HUM_2_POS_X': 2652.23, 'HUM_2_POS_Y': 681.42, 'ROB_1_VEL': 85.07565675874004, 'ROB_1_CHG': 11.42254907, 'SCS': 0.5632853175783328, 'FTG': 0.3904183071428569}"
24,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.59, 'ORCH_1_Drestart': 2.6, 'ORCH_1_Fstop': 0.56, 'ORCH_1_Frestart': 0.26, 'PSCS__TAU': 377.0, 'HUM_1_VEL': 59.0, 'HUM_2_VEL': 92.0, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4161.81, 'HUM_1_POS_Y': 215.39, 'HUM_2_POS_X': 2432.66, 'HUM_2_POS_Y': 613.06, 'ROB_1_VEL': 85.0, 'ROB_1_CHG': 12.37726363, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 6.444187274685492, 'ORCH_1_Drestart': 2.1506835356581937, 'ORCH_1_Fstop': 0.679461182354812, 'ORCH_1_Frestart': 0.3955258057264431, 'PSCS__TAU': 378.0, 'HUM_1_VEL': 99.84357901831714, 'HUM_2_VEL': 69.81567279036591, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 1.0, 'HUM_2_FW': 2.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 4161.81, 'HUM_1_POS_Y': 215.39, 'HUM_2_POS_X': 2432.66, 'HUM_2_POS_Y': 613.06, 'ROB_1_VEL': 59.05049941437665, 'ROB_1_CHG': 12.37729112, 'SCS': 0.623903243516666, 'FTG': 0.2140033202380953}"
25,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 7.12, 'ORCH_1_Drestart': 3.68, 'ORCH_1_Fstop': 0.6, 'ORCH_1_Frestart': 0.23, 'PSCS__TAU': 385.0, 'HUM_1_VEL': 37.0, 'HUM_2_VEL': 85.0, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2974.93, 'HUM_1_POS_Y': 410.44, 'HUM_2_POS_X': 3634.84, 'HUM_2_POS_Y': 277.1, 'ROB_1_VEL': 61.0, 'ROB_1_CHG': 12.30329733, 'SCS': 0.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 7.061113110821922, 'ORCH_1_Drestart': 3.613667867453494, 'ORCH_1_Fstop': 0.5406628454545571, 'ORCH_1_Frestart': 0.3798718344025846, 'PSCS__TAU': 385.0, 'HUM_1_VEL': 39.09053382984183, 'HUM_2_VEL': 54.356161625138895, 'HUM_1_FW': 0.0, 'HUM_1_AGE': 0.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 0.0, 'HUM_2_STA': 2.0, 'HUM_1_POS_X': 2974.93, 'HUM_1_POS_Y': 410.44, 'HUM_2_POS_X': 3634.84, 'HUM_2_POS_Y': 277.1, 'ROB_1_VEL': 77.36620496681606, 'ROB_1_CHG': 12.30329733, 'SCS': 0.5706972681899992, 'FTG': 0.000816}"
26,True,"{'PRGS': 0.0, 'ORCH_1_Dstop': 5.256304437, 'ORCH_1_Drestart': 3.233200786, 'ORCH_1_Fstop': 0.6568100368, 'ORCH_1_Frestart': 0.3770330993, 'PSCS__TAU': 415.0, 'HUM_1_VEL': 57.51711777, 'HUM_2_VEL': 95.88384548, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3522.42, 'HUM_1_POS_Y': 761.63, 'HUM_2_POS_X': 2418.01, 'HUM_2_POS_Y': 668.18, 'ROB_1_VEL': 50.91075799, 'ROB_1_CHG': 12.32257271, 'SCS': 1.0, 'FTG': 0.0}","{'PRGS': 0.0, 'ORCH_1_Dstop': 5.029745725134223, 'ORCH_1_Drestart': 4.03136655006193, 'ORCH_1_Fstop': 0.5534520948224637, 'ORCH_1_Frestart': 0.3994528284971216, 'PSCS__TAU': 415.0, 'HUM_1_VEL': 57.14462925710392, 'HUM_2_VEL': 96.10488984685792, 'HUM_1_FW': 2.0, 'HUM_1_AGE': 1.0, 'HUM_1_STA': 0.0, 'HUM_2_FW': 0.0, 'HUM_2_AGE': 1.0, 'HUM_2_STA': 1.0, 'HUM_1_POS_X': 3522.42, 'HUM_1_POS_Y': 761.63, 'HUM_2_POS_X': 2418.01, 'HUM_2_POS_Y': 668.18, 'ROB_1_VEL': 83.96470303059395, 'ROB_1_CHG': 12.32257271, 'SCS': 0.925055758666668, 'FTG': 0.0286814023809523}"
