PRGS,ORCH_1_Dstop,ORCH_1_Drestart,ORCH_1_Fstop,ORCH_1_Frestart,PSCS__TAU,HUM_1_VEL,HUM_2_VEL,HUM_1_FW,HUM_1_AGE,HUM_1_STA,HUM_2_FW,HUM_2_AGE,HUM_2_STA,HUM_1_POS_X,HUM_1_POS_Y,HUM_2_POS_X,HUM_2_POS_Y,ROB_1_VEL,ROB_1_CHG,SCS
5.0,5.062557244784009,2.562449235338457,0.5829218005812787,0.3177040459406117,170.0,36.9521532407032,56.03391224928838,0.0,1.0,1.0,2.0,1.0,0.0,2770.91,190.56,2876.2,198.24,76.62448354770518,12.19912448,0.18337047250000013
0.0,5.49294625901536,4.45761975474784,0.6326454217812991,0.3897116461215506,328.0,51.13134502789029,37.76044632692179,2.0,0.0,0.0,0.0,1.0,1.0,4178.6,693.29,70.28,534.16,82.39568423654099,11.55881977,0.07594422666666659
0.0,7.326969221118913,3.928762417719489,0.5771991605219826,0.3894492577169916,165.0,56.02384497996205,32.35555298785362,2.0,1.0,2.0,2.0,1.0,1.0,801.43,728.17,364.2,741.87,36.24365429950083,11.66750297,0.21670674857142846
5.0,6.008373515656704,3.0575747553433783,0.7088067405956378,0.2348876696146074,183.0,70.00839338013698,45.70824376109031,0.0,1.0,0.0,2.0,0.0,2.0,2692.3,177.57,2868.0,193.51,90.38125922135276,11.68120354,0.6590760879999996
0.0,5.069740237330289,2.006779881597094,0.7745585777259657,0.3514764830812734,468.0,31.880773194033047,30.0060447331938,1.0,0.0,2.0,1.0,1.0,0.0,3077.84,434.87,3537.83,710.51,70.08849892874973,12.17365942,0.28368530741666653
1.0,5.678394297188176,2.2606797373029446,0.6696260895691571,0.3867735796456165,145.0,55.06536268777952,30.055277471542468,1.0,0.0,2.0,1.0,1.0,0.0,574.86,194.62,4331.73,745.12,30.73653354932695,12.01882806,0.13804607316666678
0.0,5.049119802754799,3.897415426251143,0.7523101898358869,0.3714322734023133,181.0,30.7698166637615,50.83307766994286,1.0,0.0,0.0,2.0,0.0,0.0,311.52,155.76,2436.27,221.71,56.448290851203296,12.17626041,0.21932573878571418
0.0,6.322723077780707,3.060725259000332,0.7842380352758144,0.3831736170719725,221.0,97.68193034542516,45.11875126531287,1.0,1.0,1.0,1.0,1.0,1.0,300.46,150.23,2405.18,406.77,91.14993118253896,12.0726099,0.5380676354999998
0.0,7.319647199839714,4.398723300077559,0.6620919941788852,0.3909847498107971,241.0,55.85450512853993,75.56854709684399,2.0,0.0,2.0,2.0,1.0,0.0,2250.17,407.14,2381.88,335.87,71.1785525323253,12.26700875,0.31174201316666644
0.0,6.213135499366194,4.130162432954973,0.5237638348035623,0.2044352132181174,334.0,47.28562428134165,37.12039330191596,2.0,1.0,0.0,2.0,0.0,0.0,1451.39,625.46,1632.24,272.26,84.24391953902015,11.60867361,0.22078998999999994
4.0,5.1653043254115945,2.860260478895888,0.7081972935932719,0.3629071477133407,424.0,57.23352906523762,41.55057635055374,2.0,1.0,0.0,0.0,1.0,1.0,351.19,383.53,2931.67,196.75,56.490610847902616,11.54519821,0.33809025766666634
1.0,5.165986446530502,2.0313437835318884,0.7933975460793615,0.3799168241849244,279.0,60.30273999585681,30.25990075907752,1.0,0.0,2.0,0.0,0.0,1.0,188.14,181.53,1003.85,774.62,54.548621669757146,11.44581712,0.18862405683333347
3.0,5.851250400075078,3.713151097324712,0.79580983547109,0.2989341619384177,402.0,49.530984818886736,65.93760720905841,1.0,0.0,1.0,1.0,1.0,0.0,394.36,169.53,2869.81,195.09,78.21756589094224,11.19688161,0.18147048866666665
2.0,5.74649192795713,3.991585073444496,0.6752426753030674,0.3720535713821347,335.0,77.82160470306275,43.34222329083464,0.0,1.0,0.0,1.0,0.0,1.0,110.16,339.59,2014.25,180.3,85.73556312236182,12.03738652,0.5282871966666668
5.0,5.930218912719024,2.3560552720216763,0.7167820343568501,0.2791221829094056,167.0,48.60127878291727,60.774103264714256,0.0,1.0,0.0,1.0,0.0,1.0,5485.22,133.51,2882.08,197.64,79.50078009168755,11.98770016,0.10013493100000012
1.0,6.60264835683282,2.331179013360544,0.79945403453028,0.3891497312221377,290.0,46.79881284442507,35.9355135924017,1.0,0.0,2.0,1.0,1.0,0.0,821.47,185.73,4445.72,743.68,68.35950095014063,12.06148302,0.17343409200000004
